"","Day","Hour","x","y"
"55",3,7,0.594337806105614,0.688835631590337
"56",3,8,0.929013550980017,0.395248978864402
"57",3,9,0.327972527127713,0.159092625137419
"58",3,10,0.927060666494071,0.574456656118855
"59",3,11,0.236149041214958,0.830875076120719
"60",3,12,0.574404509970918,0.839535155333579
"61",3,13,0.474965192144737,0.764904100913554
"62",3,14,0.234147738432512,0.0573219419457018
"63",3,15,0.282665207283571,0.32739525148645
"64",3,16,0.0701065959874541,0.630779967876151
"65",3,17,0.392023836728185,0.691789106698707
"66",3,18,0.933469048701227,0.311606076778844
"67",3,19,0.908383043250069,0.0322610947769135
"68",3,20,0.348103661090136,0.988269790075719
"69",3,21,0.416790875140578,0.0885861529968679
"70",3,22,0.200074036605656,0.148175952024758
"71",3,23,0.894339885562658,0.0181161444634199
"72",3,24,0.168492763536051,0.630996710155159
"73",4,1,0.300021785544232,0.251450615469366
"74",4,2,0.716995741939172,0.161674057366326
"75",4,3,0.136596484575421,0.17022395809181
"76",4,4,0.655382595723495,0.762367739109322
"77",4,5,0.847694841679186,0.628101650159806
"78",4,6,0.26395022124052,0.779818695737049
"79",4,7,0.696400312008336,0.497649343451485
"80",4,8,0.652171415276825,0.646252264501527
"81",4,9,0.56085540750064,0.359025657875463
"82",4,10,0.388948615640402,0.69491977058351
"83",4,11,0.683289370732382,0.0882686888799071
"84",4,12,0.0906656922306865,0.0978149191942066
"85",4,13,0.95947421900928,0.455229451181367
"86",4,14,0.705446009291336,0.77105534914881
"87",4,15,0.744417056441307,0.554460854269564
"88",4,16,0.504837522050366,0.110597558552399
"89",4,17,0.779273796128109,0.65288778860122
"90",4,18,0.991457091178745,0.854916708776727
"91",4,19,0.108038146747276,0.615120749222115
"92",4,20,0.195451704319566,0.75952017121017
"93",4,21,0.182075561722741,0.177641594549641
"94",4,22,0.624265766469762,0.194284310797229
"95",4,23,0.333061622921377,0.832163750194013
"96",4,24,0.938875355757773,0.16388830752112
"97",5,1,0.969216340221465,0.11449020775035
"98",5,2,0.448686219053343,0.366820930736139
"99",5,3,0.197403504746035,0.608097072690725
"100",5,4,0.514589897124097,0.264422122621909
"101",5,5,0.658758728066459,0.504044567001984
"102",5,6,0.266980346990749,0.869777272222564
"103",5,7,0.497643647482619,0.0499804860446602
"104",5,8,0.142720787087455,0.935983553761616
"105",5,9,0.625821518478915,0.335505084134638
"106",5,10,0.101878431858495,0.523229885147884
"107",5,11,0.817517362302169,0.880681963404641
"108",5,12,0.753054586006328,0.376797562232241
"109",5,13,0.439709403319284,0.0834481378551573
"110",5,14,0.129881985485554,0.17517533316277
"111",5,15,0.380942290881649,0.165312920231372
"112",5,16,0.945628270041198,0.136949985986575
"113",5,17,0.995554929599166,0.281208729604259
"114",5,18,0.171204420737922,0.798214813927189
"115",5,19,0.524504628498107,0.289998366963118
"116",5,20,0.5701852531638,0.379430150147527
"117",5,21,0.156516022980213,0.986434280173853
"118",5,22,0.676218804903328,0.586166336899623
"119",5,23,0.48575476044789,0.0924759276676923
"120",5,24,0.652069102972746,0.75644215173088
"121",6,1,0.24668184685288,0.0100243369233795
"122",6,2,0.0626857044990174,0.105916485656053
"123",6,3,0.160560473799706,0.0789126621675678
"124",6,4,0.0141048078658059,0.0373512166552246
"125",6,5,0.0432873135432601,0.162105840747245
"126",6,6,0.198068669531494,0.124311277992092
"127",6,7,0.249734375916887,0.108263710164465
"128",6,8,0.0329972128383815,0.185384084645193
"129",6,9,0.0948154893703759,0.0168434344232082
"130",6,10,0.101164286024868,0.246472922095563
"131",6,11,0.0531112827011384,0.195096549927257
"132",6,12,0.102767221280374,0.0272118417196907
"133",6,13,0.150215882284101,0.195712416316383
"134",6,14,0.184274256287608,0.0123345966567285
"135",6,15,0.0142289788345806,0.22332062345231
"136",6,16,0.192525718302932,0.084372712939512
"137",6,17,0.232198136509396,0.202765808498953
"138",6,18,0.0546873150742613,0.131065213994589
"139",6,19,0.219986584328581,0.233815512154251
"140",6,20,0.0680403015576303,0.0157171908067539
"141",6,21,0.16898661700543,0.247463546169456
"142",6,22,0.242797352606431,0.0228670706273988
"143",6,23,0.0976152516086586,0.234598110720981
"144",6,24,0.203056780446786,0.179705601301976
"145",7,1,0.125925913685933,0.0480701222550124
"146",7,2,0.188550599152222,0.194653741142247
"147",7,3,0.136235746263992,0.156772617658135
"148",7,4,0.160688387462869,0.246879728743806
"149",7,5,0.137023277347907,0.219931227329653
"150",7,6,0.0827366426237859,0.191869061905891
"151",7,7,0.021704506711103,0.0386276592616923
"152",7,8,0.128740435349755,0.23584593803389
"153",7,9,0.0912565003382042,0.159601175808348
"154",7,10,0.0791671348270029,0.182435743685346
"155",7,11,0.196946967684198,0.102466503216419
"156",7,12,0.116944918467198,0.248831312230323
"157",7,13,0.0701188311213627,0.19133413763484
"158",7,14,0.0266814933274873,0.196508015098516
"159",7,15,0.116737860371359,0.218188870989252
"160",7,16,0.016217268188484,0.243761972815264
"161",7,17,0.220025364134926,0.0922163839568384
"162",7,18,0.0164818417397328,0.0629148708540015
"163",7,19,0.0276183136738837,0.219611915643327
"164",7,20,0.148523171141278,0.160391631303355
"165",7,21,0.139932516089175,0.213935939944349
"166",7,22,0.00329252850497141,0.16313922055997
"167",7,23,0.185624241014011,0.0503513787989505
"168",7,24,0.218763437238522,0.0876364172436297
"169",8,1,0.234436470782384,0.0376997907878831
"170",8,2,0.136359181429725,0.108501825772692
"171",8,3,0.110418446536642,0.132046377344523
"172",8,4,0.19260004546959,0.112300968845375
"173",8,5,0.104454510030337,0.141236275085248
"174",8,6,0.16262055921834,0.192465349216945
"175",8,7,0.0230765738524497,0.23406686540693
"176",8,8,0.192270653788,0.165451731241774
"177",8,9,0.181643077696208,0.0876340182730928
"178",8,10,0.201538406487089,0.0341354552074336
"179",8,11,0.00177325878757983,0.115873987146188
"180",8,12,0.181643224845175,0.2097062576795
"181",8,13,0.175810311280657,0.157192738086451
"182",8,14,0.149494775279891,0.189692193525843
"183",8,15,0.215698516287375,0.160434198449366
"184",8,16,0.134138994209934,0.20974190934794
"185",8,17,0.197357647411991,0.00184382521547377
"186",8,18,0.0793164275819436,0.0102284908061847
"187",8,19,0.0646782658295706,0.0640741921961308
"188",8,20,0.102211185207125,0.127849822631106
"189",8,21,0.105305176926777,0.0962359447730705
"190",8,22,0.219421559188049,0.129884924157523
"191",8,23,0.0959482499747537,0.184831862163264
"192",8,24,0.228968268900644,0.206860702019185
"193",9,1,0.0683930400409736,0.241739115444943
"194",9,2,0.064578807738144,0.244663560355548
"195",9,3,0.12095039797714,0.0545053540845402
"196",9,4,0.100474205682985,0.0747155415010639
"197",9,5,0.143652196216863,0.124921081180219
"198",9,6,0.137981946929358,0.246317637618631
"199",9,7,0.126277050119825,0.190109443850815
"200",9,8,0.198958578985184,0.160219427722041
"201",9,9,0.0121838916093111,0.12267555919243
"202",9,10,0.14462656644173,0.0486923662247136
"203",9,11,0.164350698236376,0.0821754802018404
"204",9,12,0.0936773418216035,0.0173290121019818
"205",9,13,0.0222793319844641,0.158003766729962
"206",9,14,0.0846348971826956,0.0955497749964707
"207",9,15,0.126397847314365,0.0506792744272389
"208",9,16,0.0637831682688557,0.0247203261824325
"209",9,17,0.110934114374686,0.082016323634889
"210",9,18,0.0479617285309359,0.0301389258820564
"211",9,19,0.0347409321693704,0.0648586767492816
"212",9,20,0.162781054794323,0.113901993376203
"213",9,21,0.182928517693654,0.190662639797665
"214",9,22,0.104515757237095,0.0839749401784502
"215",9,23,0.214173696294893,0.100764379429165
"216",9,24,0.0903766741394065,0.121704721299466
"217",10,1,0.354058637982234,0.142538973130286
"218",10,2,0.992935189045966,0.835010932758451
"219",10,3,0.384555835975334,0.972735879244283
"220",10,4,0.642876434372738,0.0951525024138391
"221",10,5,0.388247397961095,0.523096311371773
"222",10,6,0.338904906995595,0.494638547999784
"223",10,7,0.374937910819426,0.688204693840817
"224",10,8,0.583365439204499,0.683687436860055
"225",10,9,0.453396095661446,0.612759389681742
"226",10,10,0.313573341351002,0.932575605576858
"227",10,11,0.774878384545445,0.309031045297161
"228",10,12,0.953416643664241,0.10876556369476
"229",10,13,0.130686960415915,0.21976690646261
"230",10,14,0.352577649289742,0.374830915592611
"231",10,15,0.288199841277674,0.275613740086555
"232",10,16,0.908984560519457,0.367529811570421
"233",10,17,0.757956048473716,0.871241440065205
"234",10,18,0.237132415175438,0.947205818025395
"235",10,19,0.311029370874166,0.952427164651453
"236",10,20,0.140631149988621,0.748826706549153
"237",10,21,0.122761193430051,0.857952530728653
"238",10,22,0.686319610336795,0.384125222684816
"239",10,23,0.339966810774058,0.308507252018899
"240",10,24,0.770603468641639,0.233904270688072
"241",11,1,0.391490890644491,0.309541727649048
"242",11,2,0.522662159753963,0.313246340490878
"243",11,3,0.0230719370301813,0.568531870143488
"244",11,4,0.2084719624836,0.402213745284826
"245",11,5,0.760435860371217,0.889185726642609
"246",11,6,0.232432899763808,0.47019950975664
"247",11,7,0.229466579621658,0.286243302514777
"248",11,8,0.767540235770866,0.576195033732802
"249",11,9,0.0708366692997515,0.474927733652294
"250",11,10,0.558697720756754,0.892712187487632
"251",11,11,0.653116720961407,0.314474611077458
"252",11,12,0.665608753450215,0.826802891446277
"253",11,13,0.353061039466411,0.692312880419195
"254",11,14,0.73375514568761,0.505198122235015
"255",11,15,0.931969070108607,0.525166735053062
"256",11,16,0.105149693554267,0.277267039986327
"257",11,17,0.475991006009281,0.786697220988572
"258",11,18,0.879037253325805,0.618345892056823
"259",11,19,0.796014655614272,0.200284305727109
"260",11,20,0.841416996903718,0.308620292227715
"261",11,21,0.981189515441656,0.557469876715913
"262",11,22,0.804762618150562,0.937844085972756
"263",11,23,0.595284680137411,0.00595845305360854
"264",11,24,0.994484964758158,0.0509950008708984
"265",12,1,0.390650728950277,0.682153835194185
"266",12,2,0.921366179129109,0.0395551866386086
"267",12,3,0.920911802677438,0.162245546467602
"268",12,4,0.410724347922951,0.471886968705803
"269",12,5,0.558120299130678,0.645689433207735
"270",12,6,0.518924677046016,0.468825911637396
"271",12,7,0.735713210655376,0.487073331605643
"272",12,8,0.915607878705487,0.748030583374202
"273",12,9,0.534487710800022,0.894811561796814
"274",12,10,0.560312287183478,0.906165285501629
"275",12,11,0.548131416318938,0.417150155873969
"276",12,12,0.732827465515584,0.983269430464134
"277",12,13,0.900518812472001,0.301152903120965
"278",12,14,0.61034725070931,0.954409125261009
"279",12,15,0.487974491901696,0.66766681545414
"280",12,16,0.848357335198671,0.171650692122057
"281",12,17,0.832079030340537,0.886032128706574
"282",12,18,0.704619895666838,0.281923906877637
"283",12,19,0.151424252893776,0.715751606505364
"284",12,20,0.220924619352445,0.468697896460071
"285",12,21,0.931769641349092,0.941430081613362
"286",12,22,0.420010544359684,0.141710383351892
"287",12,23,0.300581061048433,0.746714877896011
"288",12,24,0.698817236581817,0.404359805164859
"289",13,1,0.568499782355502,0.150980014819652
"290",13,2,0.0640907881315798,0.394865979906172
"291",13,3,0.130265392595902,0.646018353058025
"292",13,4,0.425876780878752,0.270792358089238
"293",13,5,0.349200024502352,0.0419854365754873
"294",13,6,0.784301653970033,0.397993251448497
"295",13,7,0.435146983712912,0.330346377566457
"296",13,8,0.336571398423985,0.751355832908303
"297",13,9,0.0920189099851996,0.56594739574939
"298",13,10,0.834326618816704,0.965112956473604
"299",13,11,0.481538846157491,0.696132069453597
"300",13,12,0.492137364344671,0.945985607104376
"301",13,13,0.659233063459396,0.787884386954829
"302",13,14,0.75338263111189,0.489906701957807
"303",13,15,0.404935664730147,0.469331609318033
"304",13,16,0.805077722528949,0.65062711504288
"305",13,17,0.607583130011335,0.155042317230254
"306",13,18,0.375844975234941,0.254912055796012
"307",13,19,0.761593205854297,0.972196265123785
"308",13,20,0.171600483590737,0.774315471993759
"309",13,21,0.750369389774278,0.195688979700208
"310",13,22,0.187277702614665,0.437636380083859
"311",13,23,0.887928435578942,0.365037250798196
"312",13,24,0.991398887708783,0.4258763785474
"313",14,1,0.75086411437951,0.977099738782272
"314",14,2,0.747306736186147,0.476718171965331
"315",14,3,0.327023918973282,0.368761188117787
"316",14,4,0.0360950555186719,0.233600867446512
"317",14,5,0.373368648113683,0.15754338959232
"318",14,6,0.995009538019076,0.941813520388678
"319",14,7,0.997980358777568,0.230998126324266
"320",14,8,0.91523998347111,0.374541247496381
"321",14,9,0.586910396115854,0.580722997197881
"322",14,10,0.359245313098654,0.639964362373576
"323",14,11,0.00843532080762088,0.453773798188195
"324",14,12,0.307830580277368,0.111295029753819
"325",14,13,0.187468943186104,0.102471101563424
"326",14,14,0.591309549286962,0.152887583943084
"327",14,15,0.925804830854759,0.163788637146354
"328",14,16,0.549794721417129,0.127437647664919
"329",14,17,0.191443847725168,0.389988998882473
"330",14,18,0.177247137995437,0.311213571112603
"331",14,19,0.277536781737581,0.123162199743092
"332",14,20,0.0827281465753913,0.232966212788597
"333",14,21,0.499071749858558,0.94118333957158
"334",14,22,0.084600645583123,0.466852610232309
"335",14,23,0.320193471619859,0.692196047864854
"336",14,24,0.886166103417054,0.18312361673452
"337",15,1,0.26271118153818,0.415071080904454
"338",15,2,0.37448494345881,0.655185487121344
"339",15,3,0.918974748346955,0.195841044187546
"340",15,4,0.925041717477143,0.0726343435235322
"341",15,5,0.645296638365835,0.938265121076256
"342",15,6,0.682641392340884,0.450497777899727
"343",15,7,0.327944916440174,0.0832066161092371
"344",15,8,0.898753538262099,0.207299794536084
"345",15,9,0.293021904071793,0.74646529299207
"346",15,10,0.924032409675419,0.446468679234385
"347",15,11,0.722948613809422,0.505663466406986
"348",15,12,0.367268737405539,0.757827444700524
"349",15,13,0.276641176315024,0.306136280065402
"350",15,14,0.874010477447882,0.114764684578404
"351",15,15,0.798121354775503,0.977558601880446
"352",15,16,0.30243656062521,0.307070259237662
"353",15,17,0.208773812744766,0.105322510702536
"354",15,18,0.967076323460788,0.979422819102183
"355",15,19,0.576416546478868,0.649442018009722
"356",15,20,0.0284110996872187,0.167842064751312
"357",15,21,0.231188177131116,0.223177148262039
"358",15,22,0.0952250917907804,0.741978539619595
"359",15,23,0.405592186376452,0.537166541442275
"360",15,24,0.140551113290712,0.0714344042353332
"361",16,1,0.85279552359134,0.570521093439311
"362",16,2,0.107180486200377,0.867887201253325
"363",16,3,0.978489190805703,0.554471144452691
"364",16,4,0.597683667438105,0.855013809399679
"365",16,5,0.481908432673663,0.95177523442544
"366",16,6,0.00215067039243877,0.652237642556429
"367",16,7,0.710641224868596,0.946509198751301
"368",16,8,0.0342097550164908,0.463787922402844
"369",16,9,0.162842067889869,0.318011617753655
"370",16,10,0.0409478987567127,0.42962180590257
"371",16,11,0.0752049023285508,0.614674279233441
"372",16,12,0.642037234036252,0.870640033157542
"373",16,13,0.167675150092691,0.0952779101207852
"374",16,14,0.601507388055325,0.38444544095546
"375",16,15,0.730793026741594,0.569933967897668
"376",16,16,0.890265015186742,0.76100538764149
"377",16,17,0.438730207504705,0.460337339434773
"378",16,18,0.930911211529747,0.354817453306168
"379",16,19,0.0284552653320134,0.158245396334678
"380",16,20,0.285767369670793,0.556161567568779
"381",16,21,0.456531217088923,0.231729418737814
"382",16,22,0.751770405564457,0.453284340910614
"383",16,23,0.34970364253968,0.0328623414970934
"384",16,24,0.563867506571114,0.913939424790442
"385",17,1,0.125033660791814,0.691489662975073
"386",17,2,0.0113790421746671,0.571395077044144
"387",17,3,0.473747667623684,0.148314564023167
"388",17,4,0.162091518286616,0.78989146114327
"389",17,5,0.57886686292477,0.286242176312953
"390",17,6,0.285843319492415,0.672042754245922
"391",17,7,0.81966968299821,0.0112368806730956
"392",17,8,0.271173540037125,0.301125157857314
"393",17,9,0.911117324838415,0.624941748799756
"394",17,10,0.918455496197566,0.261782582150772
"395",17,11,0.0895233366172761,0.812848147237673
"396",17,12,0.674801306566224,0.992672739783302
"397",17,13,0.660688337637112,0.204103927826509
"398",17,14,0.767331647220999,0.45813478785567
"399",17,15,0.229690692154691,0.830302782123908
"400",17,16,0.0153787320014089,0.560969572514296
"401",17,17,0.734960455680266,0.944889659294859
"402",17,18,0.654954267200083,0.71645000600256
"403",17,19,0.434890484204516,0.796117284568027
"404",17,20,0.579461261164397,0.882893511559814
"405",17,21,0.72255982668139,0.331274193013087
"406",17,22,0.321385395945981,0.570567350136116
"407",17,23,0.57978113507852,0.0605960495304316
"408",17,24,0.881227735895663,0.627608847338706
"409",18,1,0.189763730624691,0.646738573675975
"410",18,2,0.534054408315569,0.733022757805884
"411",18,3,0.243677994469181,0.0344356531277299
"412",18,4,0.103417047299445,0.328130678506568
"413",18,5,0.892901396378875,0.349095467012376
"414",18,6,0.456622072961181,0.125287213129923
"415",18,7,0.836475044954568,0.215985976858065
"416",18,8,0.286779736401513,0.445069694891572
"417",18,9,0.548720583319664,0.681888269726187
"418",18,10,0.180998221505433,0.843865531496704
"419",18,11,0.896097997669131,0.265117765869945
"420",18,12,0.303174459375441,0.847395493881777
"421",18,13,0.466699258890003,0.408490555593744
"422",18,14,0.735744691686705,0.0109693026170135
"423",18,15,0.157277546124533,0.216877115890384
"424",18,16,0.367919997312129,0.224159223027527
"425",18,17,0.4564005183056,0.828890132484958
"426",18,18,0.658548667095602,0.598637133836746
"427",18,19,0.984403330599889,0.798140548635274
"428",18,20,0.892399269621819,0.490938602248207
"429",18,21,0.295459241606295,0.675775580573827
"430",18,22,0.94246237212792,0.367634466150776
"431",18,23,0.784910466289148,0.774012316716835
"432",18,24,0.953323156340048,0.451656617224216
"433",19,1,0.569000434596092,0.809299785178155
"434",19,2,0.167456950061023,0.259599499870092
"435",19,3,0.316742677474394,0.822510775411502
"436",19,4,0.67975121550262,0.170444899005815
"437",19,5,0.302587495651096,0.805449601728469
"438",19,6,0.516709950985387,0.491586351767182
"439",19,7,0.825874942587689,0.942616434302181
"440",19,8,0.459259463939816,0.231251989724115
"441",19,9,0.0450585945509374,0.558499799808487
"442",19,10,0.26296047330834,0.385058540152386
"443",19,11,0.757766363443807,0.926887874724343
"444",19,12,0.660437822109088,0.207973563112319
"445",19,13,0.0379413147456944,0.47656226856634
"446",19,14,0.862342184176669,0.59505428140983
"447",19,15,0.310094800312072,0.306267471518368
"448",19,16,0.948352246778086,0.380351710366085
"449",19,17,0.843615833902732,0.478851856198162
"450",19,18,0.486569071887061,0.839328918606043
"451",19,19,0.27933751209639,0.419162404723465
"452",19,20,0.744279404636472,0.946529316483065
"453",19,21,0.325594382593408,0.0988815580494702
"454",19,22,0.298846775665879,0.100932956440374
"455",19,23,0.311937808291987,0.570152716943994
"456",19,24,0.203393695410341,0.629441177938133
"457",20,1,0.982572551583871,0.285995577927679
"458",20,2,0.293017445132136,0.514587002806365
"459",20,3,0.165158350020647,0.430082884151489
"460",20,4,0.718529424862936,0.101036267587915
"461",20,5,0.627911302959546,0.0517323252279311
"462",20,6,0.063736573792994,0.179266432765871
"463",20,7,0.919657910242677,0.316884617321193
"464",20,8,0.980069669662043,0.0554795791395009
"465",20,9,0.275363102089614,0.925305246841162
"466",20,10,0.467550933593884,0.132772292476147
"467",20,11,0.448305383790284,0.908052045619115
"468",20,12,0.944213446928188,0.442699278937653
"469",20,13,0.592595356283709,0.032912824768573
"470",20,14,0.125400668708608,0.841250689700246
"471",20,15,0.00331691093742847,0.549563940847293
"472",20,16,0.665288383839652,0.588393230456859
"473",20,17,0.264681795379147,0.791200381703675
"474",20,18,0.267389248125255,0.56209044274874
"475",20,19,0.14456789707765,0.178380711469799
"476",20,20,0.165058150887489,0.75844190409407
"477",20,21,0.549568379530683,0.911820940906182
"478",20,22,0.113522553117946,0.203418967779726
"479",20,23,0.10054565500468,0.0130517976358533
"480",20,24,0.111032587941736,0.644055220065638
"481",21,1,0.509772760560736,0.177419084124267
"482",21,2,0.218248277669773,0.0448279150296003
"483",21,3,0.880034760572016,0.608742435229942
"484",21,4,0.613877402385697,0.0739564783871174
"485",21,5,0.658038974972442,0.331067089689896
"486",21,6,0.293668898986652,0.0669583911076188
"487",21,7,0.247431655647233,0.391281849937513
"488",21,8,0.874592819949612,0.375657555880025
"489",21,9,0.589874696452171,0.873112716479227
"490",21,10,0.976460344856605,0.585076278774068
"491",21,11,0.0161502663977444,0.415471033658832
"492",21,12,0.318797235842794,0.245641643647105
"493",21,13,0.669729760382324,0.0970715563744307
"494",21,14,0.803858034778386,0.178623877465725
"495",21,15,0.103448459645733,0.184076639125124
"496",21,16,0.871035965858027,0.0930218901485205
"497",21,17,0.132924183970317,0.550186119507998
"498",21,18,0.945060692261904,0.0492349052801728
"499",21,19,0.373782637994736,0.879356759833172
"500",21,20,0.0693733512889594,0.0965757854282856
"501",21,21,0.316698515089229,0.899592621251941
"502",21,22,0.616839268477634,0.943110450403765
"503",21,23,0.43277321732603,0.952199778752401
"504",21,24,0.779179247329012,0.443566968897358
"505",22,1,0.999241895740852,0.384319364558905
"506",22,2,0.601627664640546,0.239618297433481
"507",22,3,0.699863852933049,0.537257500225678
"508",22,4,0.413484395481646,0.48560631624423
"509",22,5,0.910695935832337,0.651054184883833
"510",22,6,0.241665743757039,0.508328134892508
"511",22,7,0.313600320369005,0.900224366923794
"512",22,8,0.446305375313386,0.212997128721327
"513",22,9,0.386364847421646,0.182340582367033
"514",22,10,0.978286325931549,0.905757394153625
"515",22,11,0.557931151473895,0.0134954012464732
"516",22,12,0.200610343832523,0.293848470319062
"517",22,13,0.916381429648027,0.209654506994411
"518",22,14,0.258417425910011,0.554638660512865
"519",22,15,0.504561420530081,0.771913219708949
"520",22,16,0.694943039445207,0.889936534687877
"521",22,17,0.630023950943723,0.297608231194317
"522",22,18,0.381082350853831,0.232969826320186
"523",22,19,0.320504433009773,0.581008071778342
"524",22,20,0.750461425399408,0.53071867628023
"525",22,21,0.360948263434693,0.0369839875493199
"526",22,22,0.11289862729609,0.711048404686153
"527",22,23,0.632983400020748,0.785793510032818
"528",22,24,0.270139541709796,0.178707237821072
"529",23,1,0.684332050383091,0.055671903071925
"530",23,2,0.89352267398499,0.389571523061022
"531",23,3,0.399015500443056,0.310981065966189
"532",23,4,0.857794086216018,0.362879849039018
"533",23,5,0.778305971063673,0.0212199040688574
"534",23,6,0.905464231967926,0.884140616748482
"535",23,7,0.585495754843578,0.123149094171822
"536",23,8,0.580549362814054,0.89131004200317
"537",23,9,0.247848839964718,0.720604032278061
"538",23,10,0.180095229763538,0.39085031603463
"539",23,11,0.165233981329948,0.366174742812291
"540",23,12,0.689682924421504,0.838162208674476
"541",23,13,0.165885494090617,0.348734494997188
"542",23,14,0.00119540863670409,0.952660251874477
"543",23,15,0.92940106196329,0.965034078573808
"544",23,16,0.979453963926062,0.138874432537705
"545",23,17,0.313866827171296,0.77249727002345
"546",23,18,0.315106954192743,0.838175875833258
"547",23,19,0.0779833442065865,0.609782398445532
"548",23,20,0.524486030219123,0.0138786800671369
"549",23,21,0.872919053537771,0.463955229846761
"550",23,22,0.890673319576308,0.812365101650357
"551",23,23,0.723865917883813,0.401421373942867
"552",23,24,0.925936362706125,0.418288933578879
"553",24,1,0.342769749928266,0.0619113224092871
"554",24,2,0.723166157724336,0.657586195273325
"555",24,3,0.313793430570513,0.877772487699986
"556",24,4,0.96554299001582,0.691561373416334
"557",24,5,0.355831876164302,0.508679551770911
"558",24,6,0.835367294028401,0.844965198077261
"559",24,7,0.0202765518333763,0.18850808404386
"560",24,8,0.0898066258523613,0.514120549894869
"561",24,9,0.70352850575,0.648787158308551
"562",24,10,0.0357492479961365,0.706759294262156
"563",24,11,0.234854176640511,0.188137228833511
"564",24,12,0.683668109122664,0.29412529245019
"565",24,13,0.779912694590166,0.340796083444729
"566",24,14,0.924986377824098,0.320351242786273
"567",24,15,0.64798134774901,0.366365932160988
"568",24,16,0.392423269804567,0.0816974332556129
"569",24,17,0.394339663675055,0.773519617505372
"570",24,18,0.0506060072220862,0.377935807453468
"571",24,19,0.590903888456523,0.678530866745859
"572",24,20,0.48584273387678,0.270451013697311
"573",24,21,0.434666215907782,0.750968799926341
"574",24,22,0.965193770360202,0.0296757589094341
"575",24,23,0.687265310203657,0.535318568581715
"576",24,24,0.0104096704162657,0.251682921312749
"577",25,1,0.81187694449909,0.824389305198565
"578",25,2,0.953636860009283,0.663275984814391
"579",25,3,0.25388320046477,0.604986277641729
"580",25,4,0.471096434397623,0.849704453255981
"581",25,5,0.812119692564011,0.586335165426135
"582",25,6,0.39861385175027,0.333934026304632
"583",25,7,0.952470905147493,0.0658002041745931
"584",25,8,0.652453714748845,0.909500163514167
"585",25,9,0.669001701055095,0.689384498633444
"586",25,10,0.307841474888846,0.539642930263653
"587",25,11,0.8574823748786,0.6543464504648
"588",25,12,0.335244681918994,0.15240723406896
"589",25,13,0.889337150147185,0.785404923837632
"590",25,14,0.297354871174321,0.71176728210412
"591",25,15,0.0544861783273518,0.363995991647243
"592",25,16,0.163754934445024,0.667387923691422
"593",25,17,0.281710751587525,0.117123964708298
"594",25,18,0.502638368168846,0.832833152497187
"595",25,19,0.784197997068986,0.565134941600263
"596",25,20,0.378608758328483,0.88402907922864
"597",25,21,0.632155198603868,0.41153546818532
"598",25,22,0.289768484188244,0.812033358728513
"599",25,23,0.815065876347944,0.351084885885939
"600",25,24,0.377658401383087,0.296789727406576
"601",26,1,0.984893287299201,0.458855895325541
